"site","service","id","is_active","type","desc","category","security_app","info0","info1","attr0","attr1","attr2","attr3","attr4","attr5","attr6","attr7","attr8","attr9","attr10","attr11","attr12","attr13","attr14","attr15","attr16","attr17","attr18","attr19","attr20","attr21","attr22","attr23","attr24","attr25","attr26","attr27","attr28","attr29","attr30","attr31","attr32","attr33","attr34","attr35","attr36","attr37","attr38","attr39","comment","table0","table1","table2","table3","table4","table5","table6","table7","table8","table9","table10","table11","table12","table13","table14","table15","table16","table17","table18","table19","table20","table21","table22","table23","table24","table25","table26","table27","table28","table29","table30","table31","table32","table33","table34","table35","table36","table37","table38","table39","table40","table41","table42","table43","table44","table45","table46","table47","table48","table49","table50","table51","table52","table53","table54","table55","table56","table57","table58","table59","yes_no0","yes_no1","yes_no2","yes_no3","yes_no4","yes_no5","yes_no6","yes_no7","yes_no8","yes_no9","yes_no10","yes_no11","yes_no12","yes_no13","yes_no14","yes_no15","yes_no16","yes_no17","yes_no18","yes_no19"
TEXAS,UIS,UNIV40_14_OT6,Y,TOWSCADA,University 40 14&11 Oil Tank 6,DDSFAC,,,Poll,71112,,UNIV40_14_FAC,,,,,,,,,,,,,,,,,,,,,,,,,UNIV40_14_FAC,OilTank6,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71112,TANK,,OIL,,,,,UNIV40_14S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_PL,Y,REMDEV,Univ 40 Sec 14 PL Dev,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_TEST,Y,TOWSCADA,Univ 40 Sec 14-11 Test Meter,GENFAC,,10481056,Poll,,,UNIV40_14_FAC,,,,,,,,,,,,,,,,,,,,,,,,,,TestMeter1,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71112,METER,BT,,,,,,UNIV40_14S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_TEST1,Y,REMDEV,Univ 40 Sec 14&11 Test Meter,REMDEV,,,,,,UNIV40_14_FAC,,,,,,,,,,,,,,,,,,,,,,,,,,TestMeter1,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71112,METER,BT,,,,,,UNIV40_14S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_TST1,Y,TOWSCADA,Univ 40 14&11 Facility Test 1,DDSFAC,,50486073,Poll,,,UNIV40_14_FAC,,,,,10481056,,,,,,,,,,,,,,,,,,,,,TestMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71112,METER,BT,GAS,,,,,UNIV40_14S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_TST1_OIL,Y,TOWSCADA,Univ 40 14&11 Fac Test 1 Oil Mtr,DDSFAC,,,Poll,71112,,UNIV40_14_FAC,,,,,,,,,,,,,,,,,,,,,,,,,UNIV40_14_TST1,OilMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71112,METER,,OIL,,,,,UNIV40_14S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_TST1_WTR,Y,TOWSCADA,Univ 40 14&11 Fac Test 1 Wtr Mtr,DDSFAC,,,Poll,71112,,UNIV40_14_FAC,,,,,,,,,,,,,,,,,,,,,,,,,UNIV40_14_TST1,WaterMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71112,METER,,WTR,,,,,UNIV40_14S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_VRU,Y,REMDEV,Univ 40 Sec 14-11 VRU Meter,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_VRU1,Y,TOWSCADA,Univ 40 14-11 VRU,DDSFAC,,,Poll,,,UNIV40_14_FAC1,,,,,,,,,,VRU,,,,,,,,,,,,,,,UNIV40_14_FAC1,VRUMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71112,METER,VRU,GAS,,,,,,,,,,,,,,,,,,GRDEMVRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_WELLS,Y,GENFAC,Univ 40 Sec 14 Wells,GENFAC,,50482029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNW1,DEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_WT1,Y,TOWSCADA,University 40 14&11 Water Tank 1,DDSFAC,,,Poll,71112,,UNIV40_14_FAC,,,,,,,,,,,,,,,,,,,,,,,,,UNIV40_14_FAC,WaterTank1,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71112,TANK,,WTR,,,,,UNIV40_14S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_WT2,Y,TOWSCADA,University 40 14&11 Water Tank 2,DDSFAC,,,Poll,71112,,UNIV40_14_FAC,,,,,,,,,,,,,,,,,,,,,,,,,UNIV40_14_FAC,WaterTank2,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71112,TANK,,WTR,,,,,UNIV40_14S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_WT3,Y,TOWSCADA,University 40 14&11 Water Tank 3,DDSFAC,,,Poll,71112,,UNIV40_14_FAC,,,,,,,,,,,,,,,,,,,,,,,,,UNIV40_14_FAC,WaterTank3,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71112,TANK,,WTR,,,,,UNIV40_14S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_WT4,Y,TOWSCADA,University 40 14&11 Water Tank 4,DDSFAC,,,Poll,,,UNIV40_14_FAC,,,,,,,,,,,,,,,,,,,,,,,,,UNIV40_14_FAC,WaterTank4,,,,,,,,,,,,,TX,BARNHART,BARNW1,,,TANK,,WTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_14_WX1,Y,TOWSCADA,University 40 14&11 Water XFer 1,DDSFAC,,,Poll,71112,,UNIV40_14_FAC,,,,,,,,,,,,,,,,,,,,,,,,,UNIV40_14_FAC,WaterTransfer,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71112,METER,WTRX,WTR,,,,,UNIV40_14S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1501H,Y,TOWSCADA,Univ 40 1501H,DDSFAC,,,Poll,71086,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,UNMETERED,WH,GAS,,,71086,,UNIV40S15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1501_PL,Y,TOWSCADA,Univ 40 Sec 15 1501 Plunger,DDSFAC,,,,,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,,,,,,,,,,,CONV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1502GL,N,REMDEV,Univ 40 1502H GL,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1502H,Y,TOWSCADA,Univ 40 1502H,DDSFAC,,,Poll,71087,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,UNMETERED,WH,GAS,,,71087,,UNIV40S15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1502H_GL,N,TOWSCADA,Univ 40 1502H Gas Lift Meter,DDSFAC,,20180315,Poll,71116,,,,,,,,,,,,,00522167VTI20D0,,,,,,,,,,,,,,UNIV40_1502H,InjGasMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,GL (84),GAS,,,71114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1502_PL,Y,TOWSCADA,Univ 40 Sec 15 1502 Plunger,DDSFAC,,,,,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,,,,,,,,,,,CONV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1503AL,Y,REMDEV,Univ 40 1503H,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1503AL_PL,N,TOWSCADA,Univ 40 1503H Plunger,DDSFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNHART,BARNW1,,,,,,,,,,,,,,PAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1503H,Y,TOWSCADA,Univ 40 1503H,DDSFAC,,,Poll,71116,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,UNMETERED,WH,GAS,,,71116,,UNIV40S15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1503PL,Y,REMDEV,Univ 40 1503 Plunger,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1503_PL,Y,TOWSCADA,Univ 40 Sec 15 1503 Plunger,DDSFAC,,,,,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,,,,,,,,,,,CONV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1504H,Y,TOWSCADA,Univ 40 1504H,DDSFAC,,,Poll,71117,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,UNMETERED,WH,GAS,,,71117,,UNIV40S15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1505AL,Y,REMDEV,Univ 40 1505H,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1505H,Y,TOWSCADA,Univ 40 1505H,DDSFAC,,,Poll,71261,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,UNMETERED,WH,GAS,,,71261,,UNIV40S15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1505H_PL,N,TOWSCADA,Univ 40 1505H Plunger,DDSFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNW1,,,,,,,,,,,,,,CONV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1505PL,N,REMDEV,Univ 40 1505H Plunger,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_1505_PL,Y,TOWSCADA,Univ 40 Sec 15 1505 Plunger,DDSFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNW1,,,,,,,,,,,,,,TRPDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2204WC,Y,REMDEV,Univ 40 Sec 15 2204 WC,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2204WCGL,N,REMDEV,Univ 40 Sec 15 2204WC GL Dev,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GL (84),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2204WC_GL,N,TOWSCADA,Univ 40 Sec 15 2204WC GL Mtr,DDSFAC,,,Poll,,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,InjGasMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,GL (84),GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2204WC_GL2,N,TOWSCADA,40-15 2204WC Booster GL Mtr,DDSFAC,,,Poll,,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,InjGasMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,,GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2204WC_PL,Y,TOWSCADA,Univ 40 Sec 15 2204 WC Plunger,DDSFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNW1,,,,,,,,,,,,,,15INBLSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2204_SEP,Y,TOWSCADA,40-15 2204WC SEP,DDSFAC,,,Poll,,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,UNIV40_FAC4,TestMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,BT,GAS,,,UNI4015TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2204_WC,Y,TOWSCADA,Univ 40 Sec 15 2204 WC,DDSFAC,,10481111,Poll,,,UNIV40_FAC4,,,,,10481111,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,WH,GAS,,,71253,,UNIV40S15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2206WC,Y,REMDEV,Univ 40 Sec 15 2206 WC,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2206WCGL,Y,REMDEV,Univ 40 Sec 15 2206WC GL Dev,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GL (84),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2206WC_GL,N,TOWSCADA,Univ 40 Sec 15 2206WC GL Mtr,DDSFAC,,,Poll,,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,InjGasMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,GL (84),GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2206WC_GL2,N,TOWSCADA,40-15 2206WC Booster GL Mtr,DDSFAC,,,Poll,,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,InjGasMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,GL (84),GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2206WC_PL,Y,TOWSCADA,Univ 40 Sec 15 2206 WC Plunger,DDSFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNW1,,,,,,,,,,,,,,15INBLSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2206_SEP,Y,TOWSCADA,40-15 2206WC SEP,DDSFAC,,,Poll,,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,UNIV40_FAC4,TestMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,BT,GAS,,,UNI4015TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2206_WC,Y,TOWSCADA,Univ 40 Sec 15 2206 WC,DDSFAC,,10481110,Poll,,,UNIV40_FAC4,,,,,10481110,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,WH,GAS,,,71253,,UNIV40S15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2207HGL,N,REMDEV,Univ 40 Sec 15 2207H GL Dev,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2207H_GL,N,TOWSCADA,Univ 40 Sec 15 2207H GL Mtr,DDSFAC,,,Poll,,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,InjGasMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,GL (84),GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2207WB,Y,REMDEV,Univ 40 Sec 15 2207 WB,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2207WB_PL,Y,TOWSCADA,Univ 40 Sec 15 2207 WB Plunger,DDSFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNW1,,,,,,,,,,,,,,12INBLSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2207_SEP,Y,TOWSCADA,40-15 2207WB SEP,DDSFAC,,,Poll,,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,UNIV40_FAC4,TestMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,BT,GAS,,,UNI4015TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2207_WB,Y,TOWSCADA,Univ 40 Sec 15 2207 WB,DDSFAC,,10481063,Poll,71261,,UNIV40_FAC4,,,,,10481063,,,,,,,,,,,,,,,,,,,,,GasMeter;Pressure,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,UNMETERED,WH,GAS,,,71253,,UNIV40S15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2208WC,Y,REMDEV,Univ 40 Sec 15 2208 WC,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2208WCGL,Y,REMDEV,Univ 40 Sec 15 2208WC GL Dev,REMDEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GL (84),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2208WC_GL,N,TOWSCADA,Univ 40 Sec 15 2208WC GL Mtr,DDSFAC,,,Poll,,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,InjGasMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,GL (84),GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2208WC_GL2,N,TOWSCADA,40-15 2204WC Booster GL Mtr,DDSFAC,,,Poll,,,UNIV40_FAC4,,,,,,,,,,,,,,,,,,,,,,,,,,InjGasMeter,,,,,,,,,,,,,TX,BARNHART,BARNW1,,71123,METER,GL (84),GAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
TEXAS,UIS,UNIV40_15_2208WC_PL,Y,TOWSCADA,Univ 40 Sec 15 2208 WC Plunger,DDSFAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARNW1,,,,,,,,,,,,,,15INBLSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No
